timestamp,elapsed_sec,host,asset_id,health_score,level_of_trust,historical_average,source_file,timestamp_dt
1781166060.929,159.93,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.928999901
1781166060.929,159.93,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.928999901
1781166060.93,159.93,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net,91,92.4,93.33,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166060.93,159.93,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,50.0,56.67,host1_host_timeseries.csv,2026-06-11 08:21:00.930000067
1781166070.981,169.98,host1,/node[name=host1],99,99.1,99.17,host1_host_timeseries.csv,2026-06-11 08:21:10.980999947
1781166070.981,169.98,host1,/node[name=host1]/bm,99,99.1,99.17,host1_host_timeseries.csv,2026-06-11 08:21:10.980999947
1781166070.981,169.98,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.980999947
1781166070.982,169.98,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.982,169.98,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.982000113
1781166070.983,169.98,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net,91,91.7,92.17,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166070.983,169.98,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,45.0,48.33,host1_host_timeseries.csv,2026-06-11 08:21:10.983000040
1781166080.965,179.96,host1,/node[name=host1],99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:20.964999914
1781166080.965,179.96,host1,/node[name=host1]/bm,99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:20.964999914
1781166080.965,179.96,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.964999914
1781166080.965,179.96,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.964999914
1781166080.965,179.96,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.964999914
1781166080.966,179.96,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.966,179.96,host1,/node[name=host1]/bm/net,91,91.0,91.0,host1_host_timeseries.csv,2026-06-11 08:21:20.966000080
1781166080.967,179.96,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.967000008
1781166080.967,179.96,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.967000008
1781166080.967,179.96,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.967000008
1781166080.967,179.96,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:20.967000008
1781166080.967,179.96,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,40.0,40.0,host1_host_timeseries.csv,2026-06-11 08:21:20.967000008
1781166091.009,190.01,host1,/node[name=host1],99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009000063
1781166091.009,190.01,host1,/node[name=host1]/bm,99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009000063
1781166091.01,190.01,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.01,190.01,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.009999990
1781166091.011,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net,91,91.0,91.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166091.011,190.01,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,40.0,40.0,host1_host_timeseries.csv,2026-06-11 08:21:31.010999918
1781166101.029,200.03,host1,/node[name=host1],99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029000044
1781166101.029,200.03,host1,/node[name=host1]/bm,99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029000044
1781166101.029,200.03,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029000044
1781166101.029,200.03,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029000044
1781166101.03,200.03,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/net,91,91.0,91.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.03,200.03,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.029999971
1781166101.031,200.03,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.030999899
1781166101.031,200.03,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.030999899
1781166101.031,200.03,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:41.030999899
1781166101.031,200.03,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,40.0,40.0,host1_host_timeseries.csv,2026-06-11 08:21:41.030999899
1781166111.064,210.06,host1,/node[name=host1],99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm,99,99.0,99.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.064,210.06,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.063999891
1781166111.065,210.06,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.065,210.06,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065000057
1781166111.066,210.06,host1,/node[name=host1]/bm/net,91,91.0,91.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166111.066,210.06,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166111.066,210.06,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166111.066,210.06,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166111.066,210.06,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166111.066,210.06,host1,/node[name=host1]/bm/net/if[name=enp0s9],40,40.0,40.0,host1_host_timeseries.csv,2026-06-11 08:21:51.065999985
1781166121.092,220.09,host1,/node[name=host1],100,99.4,99.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092000008
1781166121.093,220.09,host1,/node[name=host1]/bm,100,99.4,99.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.093,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.092999935
1781166121.094,220.09,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net,98,93.8,91.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166121.094,220.09,host1,/node[name=host1]/bm/net/if[name=enp0s9],90,60.0,40.0,host1_host_timeseries.csv,2026-06-11 08:22:01.094000101
1781166131.132,230.13,host1,/node[name=host1],100,99.5,99.17,host1_host_timeseries.csv,2026-06-11 08:22:11.131999969
1781166131.132,230.13,host1,/node[name=host1]/bm,100,99.5,99.17,host1_host_timeseries.csv,2026-06-11 08:22:11.131999969
1781166131.132,230.13,host1,/node[name=host1]/bm/cpus,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.131999969
1781166131.132,230.13,host1,/node[name=host1]/bm/cpus/cpu[name=cpu],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.131999969
1781166131.133,230.13,host1,/node[name=host1]/bm/cpus/cpu[name=cpu1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/cpus/cpu[name=cpu0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/sensors,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=sda2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop4],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=cgroup2],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop3],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=loop5],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/disks/disk[name=systemd-1],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/mem,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.133,230.13,host1,/node[name=host1]/bm/proc,100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.132999897
1781166131.134,230.13,host1,/node[name=host1]/bm/net,98,94.5,92.17,host1_host_timeseries.csv,2026-06-11 08:22:11.134000063
1781166131.134,230.13,host1,/node[name=host1]/bm/net/if[name=docker0],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.134000063
1781166131.134,230.13,host1,/node[name=host1]/bm/net/if[name=enp0s8],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.134000063
1781166131.134,230.13,host1,/node[name=host1]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.134000063
1781166131.134,230.13,host1,/node[name=host1]/bm/net/if[name=lo],100,100.0,100.0,host1_host_timeseries.csv,2026-06-11 08:22:11.134000063
